image_id,file_name,description,objects
11308,img_11308.png,a small black circle is right of a big black square | a small black circle is right of a small green triangle,"[{""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 206, ""y"": 83, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""big"", ""x"": 91, ""y"": 38, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 54, ""y"": 210, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 185, ""y"": 120, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 193, ""y"": 177, ""pixel_size"": 25}]"
11309,img_11309.png,a medium yellow circle is right of a small yellow triangle | a medium yellow circle is below a small red triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 74, ""y"": 183, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 40, ""y"": 154, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 83, ""y"": 38, ""pixel_size"": 25}]"
11310,img_11310.png,a small blue triangle is left of a medium blue square | a small blue triangle is below a big green triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 125, ""y"": 160, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 177, ""y"": 134, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 112, ""y"": 51, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 141, ""y"": 184, ""pixel_size"": 25}]"
11311,img_11311.png,a big green circle is overlapping a medium red triangle | a big green circle is overlapping a big blue triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 24, ""y"": 53, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 43, ""y"": 83, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 56, ""y"": 58, ""pixel_size"": 65}]"
11312,img_11312.png,a medium yellow circle is right of a big red triangle | a medium yellow circle is below a medium red triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 132, ""y"": 162, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 50, ""y"": 105, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 66, ""y"": 10, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 74, ""y"": 162, ""pixel_size"": 25}]"
11313,img_11313.png,a small black square is left of a big black circle | a small black square is above a small green circle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 87, ""y"": 98, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 171, ""y"": 137, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 163, ""y"": 195, ""pixel_size"": 25}]"
11314,img_11314.png,a medium red square is overlapping a big red square | a medium red square is overlapping a medium blue circle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 119, ""y"": 126, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 91, ""y"": 86, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 141, ""y"": 108, ""pixel_size"": 45}]"
11315,img_11315.png,a small red triangle is left of a big yellow circle | a small red triangle is above a small red circle,"[{""shape"": ""triangle"", ""color"": ""red"", ""size"": ""small"", ""x"": 101, ""y"": 31, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 138, ""y"": 22, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 33, ""y"": 145, ""pixel_size"": 25}]"
11316,img_11316.png,a medium blue triangle is below a big red circle | a medium blue triangle is below a small yellow triangle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 178, ""y"": 183, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 135, ""y"": 109, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 153, ""y"": 13, ""pixel_size"": 25}]"
11317,img_11317.png,a small yellow triangle is above a medium blue circle | a small yellow triangle is overlapping a medium black triangle,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 91, ""y"": 107, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 49, ""y"": 164, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 52, ""y"": 91, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 118, ""y"": 35, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 67, ""y"": 27, ""pixel_size"": 45}]"
11318,img_11318.png,a medium blue square is overlapping a big black circle | a medium blue square is overlapping a small green square,"[{""shape"": ""square"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 137, ""y"": 106, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 157, ""y"": 147, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 175, ""y"": 141, ""pixel_size"": 25}]"
11319,img_11319.png,a big black triangle is overlapping a medium red triangle | a big black triangle is above a big blue triangle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 108, ""y"": 74, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 105, ""y"": 56, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 117, ""y"": 147, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 105, ""y"": 117, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 174, ""y"": 114, ""pixel_size"": 45}]"
11320,img_11320.png,a big red circle is overlapping a small green circle | a big red circle is left of a medium red circle,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""big"", ""x"": 63, ""y"": 25, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 89, ""y"": 89, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 187, ""y"": 73, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 159, ""y"": 70, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""blue"", ""size"": ""small"", ""x"": 186, ""y"": 140, ""pixel_size"": 25}]"
11321,img_11321.png,a small blue triangle is left of a small blue triangle | a small blue triangle is left of a big green circle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 82, ""y"": 5, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 171, ""y"": 59, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 125, ""y"": 29, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 68, ""y"": 167, ""pixel_size"": 65}]"
11322,img_11322.png,a medium black triangle is right of a small green square | a medium black triangle is right of a big yellow triangle,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 168, ""y"": 60, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 68, ""y"": 83, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 38, ""y"": 60, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 162, ""y"": 184, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 194, ""y"": 129, ""pixel_size"": 25}]"
11323,img_11323.png,a medium blue circle is below a small green circle | a medium blue circle is left of a medium red triangle,"[{""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 40, ""y"": 179, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 168, ""y"": 4, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 175, ""y"": 93, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 92, ""y"": 188, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 57, ""y"": 160, ""pixel_size"": 45}]"
11324,img_11324.png,a big blue triangle is overlapping a big green square | a big blue triangle is above a big green circle,"[{""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 34, ""y"": 36, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""big"", ""x"": 78, ""y"": 16, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""big"", ""x"": 61, ""y"": 128, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 80, ""y"": 135, ""pixel_size"": 65}]"
11325,img_11325.png,a small red circle is above a medium yellow triangle | a small red circle is right of a big yellow triangle,"[{""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 170, ""y"": 50, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 188, ""y"": 106, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 46, ""y"": 93, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 178, ""y"": 156, ""pixel_size"": 45}]"
11326,img_11326.png,a big red square is overlapping a big blue triangle | a big red square is below a medium green circle,"[{""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 26, ""y"": 110, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""big"", ""x"": 81, ""y"": 101, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 145, ""y"": 8, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 47, ""y"": 129, ""pixel_size"": 65}]"
11327,img_11327.png,a big yellow square is below a big yellow triangle | a big yellow square is overlapping a small red square,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 125, ""y"": 166, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 140, ""y"": 98, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 120, ""y"": 173, ""pixel_size"": 25}]"
11328,img_11328.png,a medium black circle is right of a small red circle | a medium black circle is right of a small black triangle,"[{""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 171, ""y"": 69, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""small"", ""x"": 83, ""y"": 27, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""small"", ""x"": 25, ""y"": 202, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 151, ""y"": 162, ""pixel_size"": 65}]"
11329,img_11329.png,a big black triangle is below a medium blue circle | a big black triangle is below a medium green square,"[{""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 123, ""y"": 125, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""medium"", ""x"": 116, ""y"": 64, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 165, ""y"": 9, ""pixel_size"": 45}]"
11330,img_11330.png,a big green triangle is left of a small blue circle | a big green triangle is left of a big red square,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 24, ""y"": 88, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 127, ""y"": 176, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""big"", ""x"": 148, ""y"": 166, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 52, ""y"": 66, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 122, ""y"": 53, ""pixel_size"": 65}]"
11331,img_11331.png,a medium green circle is above a medium black triangle | a medium green circle is left of a medium red triangle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""medium"", ""x"": 86, ""y"": 35, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 38, ""y"": 162, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 167, ""y"": 4, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 76, ""y"": 135, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 23, ""y"": 36, ""pixel_size"": 65}]"
11332,img_11332.png,a medium black square is right of a medium red circle | a medium black square is below a big green triangle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""medium"", ""x"": 142, ""y"": 126, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""red"", ""size"": ""medium"", ""x"": 32, ""y"": 51, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 82, ""y"": 7, ""pixel_size"": 65}]"
11333,img_11333.png,a big green triangle is right of a medium black circle | a big green triangle is right of a big yellow triangle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""big"", ""x"": 169, ""y"": 154, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 69, ""y"": 134, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 66, ""y"": 96, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""medium"", ""x"": 125, ""y"": 40, ""pixel_size"": 45}]"
11334,img_11334.png,a small yellow square is right of a big black circle | a small yellow square is below a small black circle,"[{""shape"": ""square"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 188, ""y"": 207, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 55, ""y"": 97, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""small"", ""x"": 193, ""y"": 135, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 73, ""y"": 15, ""pixel_size"": 65}]"
11335,img_11335.png,a small yellow triangle is left of a medium black circle | a small yellow triangle is left of a small green square,"[{""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 21, ""y"": 70, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 124, ""y"": 172, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""green"", ""size"": ""small"", ""x"": 191, ""y"": 135, ""pixel_size"": 25}, {""shape"": ""square"", ""color"": ""yellow"", ""size"": ""medium"", ""x"": 105, ""y"": 183, ""pixel_size"": 45}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""small"", ""x"": 94, ""y"": 80, ""pixel_size"": 25}]"
11336,img_11336.png,a small black square is above a big black triangle | a small black square is right of a small blue triangle,"[{""shape"": ""square"", ""color"": ""black"", ""size"": ""small"", ""x"": 113, ""y"": 84, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""big"", ""x"": 93, ""y"": 139, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""blue"", ""size"": ""small"", ""x"": 26, ""y"": 40, ""pixel_size"": 25}]"
11337,img_11337.png,a small green circle is overlapping a big black circle | a small green circle is below a small yellow circle,"[{""shape"": ""circle"", ""color"": ""green"", ""size"": ""small"", ""x"": 128, ""y"": 180, ""pixel_size"": 25}, {""shape"": ""circle"", ""color"": ""black"", ""size"": ""big"", ""x"": 94, ""y"": 139, ""pixel_size"": 65}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""small"", ""x"": 139, ""y"": 4, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 148, ""y"": 46, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 122, ""y"": 159, ""pixel_size"": 65}]"
11338,img_11338.png,a big yellow circle is left of a medium red square | a big yellow circle is above a big yellow triangle,"[{""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 27, ""y"": 70, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 114, ""y"": 61, ""pixel_size"": 45}, {""shape"": ""triangle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 82, ""y"": 145, ""pixel_size"": 65}]"
11339,img_11339.png,a small green triangle is right of a medium black triangle | a small green triangle is above a big yellow circle,"[{""shape"": ""triangle"", ""color"": ""green"", ""size"": ""small"", ""x"": 177, ""y"": 51, ""pixel_size"": 25}, {""shape"": ""triangle"", ""color"": ""black"", ""size"": ""medium"", ""x"": 112, ""y"": 52, ""pixel_size"": 45}, {""shape"": ""circle"", ""color"": ""yellow"", ""size"": ""big"", ""x"": 146, ""y"": 132, ""pixel_size"": 65}, {""shape"": ""triangle"", ""color"": ""red"", ""size"": ""big"", ""x"": 45, ""y"": 142, ""pixel_size"": 65}, {""shape"": ""square"", ""color"": ""red"", ""size"": ""medium"", ""x"": 159, ""y"": 174, ""pixel_size"": 45}]"
